race_id,axis_name,axis_pop,axis_style,pace_label,n_field,axis_score,gap_1_3,axis_pace_fit,pace_style_match,p_win,p_place,actual_rank,hit_win,hit_place
202509040309,ブライアーヒル,6,先行,スロー,18,0.7575,0.1409,0.7169,1,0.1781,0.4146,17,0,0
202509040806,ストップヤーニング,4,追い込み,ミドルスロー,13,0.7043,0.0394,0.4579,0,0.1866,0.4142,1,1,1
202510011009,ジーティームソウ,2,差し,スロー,14,0.6552,0.0812,0.4246,0,0.1617,0.4141,8,0,0
202502010510,カネラフィーナ,1,差し,スロー,16,0.7326,0.1278,0.5739,0,0.2025,0.4140,1,1,1
202606030108,アールヴィヴァン,1,差し,スロー,12,0.6733,0.0690,0.3937,0,0.1751,0.4139,5,0,0
202506030209,ニシノエピカリ,3,先行,スロー,7,0.6361,0.0690,0.6342,1,0.1286,0.4138,7,0,0
202509020710,スカイハイ,1,差し,スロー,14,0.6271,0.0219,0.5240,0,0.1601,0.4137,2,0,1
202508020308,ディーエストッキー,3,差し,ミドルハイ,14,0.7173,0.1961,0.5977,0,0.1926,0.4135,9,0,0
202503010210,シャカシャカシー,1,先行,ハイ,16,0.7566,0.2031,0.7921,0,0.1987,0.4134,12,0,0
202508030410,マイネルチケット,1,差し,スロー,13,0.6618,0.0859,0.5202,0,0.1714,0.4134,2,0,1
202510010806,インマイポケット,3,追い込み,スロー,16,0.7637,0.1529,0.3830,0,0.1997,0.4132,3,0,1
202501010411,ココナッツブラウン,2,差し,スロー,14,0.6566,0.0255,0.4300,0,0.1546,0.4132,2,0,1
202505040611,ジャンタルマンタル,1,先行,スロー,14,0.6980,0.0382,0.6441,1,0.2021,0.4130,2,0,1
202609010808,ストップヤーニング,1,差し,ミドルスロー,11,0.6683,0.0554,0.5163,0,0.1722,0.4130,6,0,0
202506010511,トロヴァトーレ,1,先行,スロー,16,0.7215,0.0772,0.6335,1,0.1997,0.4129,1,1,1
202508030911,エネルジコ,1,差し,スロー,18,0.7245,0.0895,0.4449,0,0.1723,0.4129,1,1,1
202610010409,ヒルノレーダン,4,先行,スロー,11,0.6430,0.0694,0.5804,1,0.2083,0.4128,10,0,0
202506010809,ラテラルシンキング,6,差し,スロー,10,0.6054,0.0515,0.5081,0,0.1651,0.4127,9,0,0
202505010608,ナファロア,2,差し,スロー,13,0.6264,0.0637,0.5915,0,0.1656,0.4127,6,0,0
202510010511,クロースコンバット,1,差し,ミドルハイ,15,0.7173,0.0778,0.6657,0,0.1920,0.4127,5,0,0
202501020308,プチブール,1,追い込み,ミドル,11,0.7279,0.1148,0.5105,0,0.2082,0.4127,1,1,1
202606020807,ラディアントスター,2,差し,スロー,8,0.6575,0.1426,0.5060,0,0.1408,0.4127,1,1,1
202502011108,カペルブリュッケ,2,差し,ミドル,10,0.6425,0.0073,0.4483,0,0.1663,0.4126,2,0,1
202605010612,モーニングマジック,1,差し,ミドルスロー,16,0.7236,0.0873,0.5907,0,0.1759,0.4123,2,0,1
202506020709,エセルフリーダ,1,差し,スロー,13,0.6260,0.0354,0.5530,0,0.1602,0.4122,1,1,1
202509030108,ジュルナール,1,先行,ミドルスロー,9,0.6900,0.1552,0.6697,1,0.1693,0.4122,2,0,1
202609010308,ウエヲムイテゴラン,4,差し,ミドルスロー,14,0.6933,0.1071,0.5623,0,0.1819,0.4122,13,0,0
202609010507,レッドイステル,4,差し,ミドルスロー,8,0.5971,0.0458,0.4370,0,0.1561,0.4122,2,0,1
202504010510,ジェネラーレ,3,先行,ミドルハイ,10,0.6391,0.0579,0.5107,1,0.1438,0.4120,5,0,0
202505021012,エレクトリックブギ,13,差し,スロー,16,0.6798,0.0868,0.5569,0,0.1780,0.4120,4,0,0
202507030407,サトノルフィアン,8,先行,ミドル,12,0.6790,0.1378,0.5907,1,0.2032,0.4119,12,0,0
202505050508,ゴールドハンマー,3,先行,ミドル,16,0.7361,0.1479,0.7337,1,0.1752,0.4119,9,0,0
202508040112,フィオレストラーダ,2,先行,スロー,14,0.6528,0.0482,0.6645,1,0.1775,0.4119,6,0,0
202501020409,アルディスティーノ,3,先行,スロー,14,0.6612,0.0734,0.5975,1,0.1748,0.4115,13,0,0
202510020708,ブルーミングローズ,7,差し,スロー,10,0.7014,0.1466,0.6087,0,0.1665,0.4114,4,0,0
202502011011,コントラポスト,1,差し,スロー,12,0.6580,0.0567,0.4395,0,0.1648,0.4113,2,0,1
202505010711,ヘデントール,1,追い込み,ミドルスロー,16,0.7027,0.0551,0.4018,0,0.1743,0.4112,1,1,1
202510020409,カフジキアッキエレ,5,追い込み,ミドル,8,0.6810,0.0531,0.5585,0,0.1567,0.4112,8,0,0
202501010208,コンドゥイア,1,先行,スロー,8,0.5833,0.0157,0.6969,1,0.1476,0.4111,1,1,1
202508030804,サンダーアラート,1,差し,スロー,8,0.5468,0.0363,0.4398,0,0.1560,0.4111,7,0,0
202608020407,マテンロウシルビア,5,差し,ミドルスロー,8,0.6373,0.0167,0.4931,0,0.1676,0.4110,8,0,0
202506020510,オメガウインク,6,差し,スロー,13,0.6791,0.0426,0.5092,0,0.1699,0.4106,13,0,0
202610010411,ラタフォレスト,4,差し,ミドルハイ,15,0.7014,0.0613,0.6555,0,0.1835,0.4105,9,0,0
202506020409,スティンガーグラス,1,差し,スロー,12,0.6404,0.0321,0.4245,0,0.1550,0.4104,1,1,1
202609010606,メイショウピリカ,6,追い込み,ミドルスロー,9,0.6101,0.1080,0.2350,0,0.1573,0.4094,7,0,0
202507010910,アルトシュタット,9,差し,スロー,14,0.6351,0.0286,0.4840,0,0.1524,0.4093,10,0,0
202506050108,ホウオウエクレール,5,先行,スロー,11,0.5878,0.0337,0.6676,1,0.1831,0.4093,3,0,1
202505050407,モリノレッドスター,5,差し,ミドルスロー,16,0.6825,0.0937,0.5416,0,0.1679,0.4091,16,0,0
202505050412,ミエノフェアリー,1,差し,スロー,13,0.6796,0.1485,0.3974,0,0.1438,0.4091,7,0,0
202506020112,ソーニーイシュー,1,先行,ミドルハイ,14,0.7215,0.1151,0.7641,1,0.2177,0.4087,1,1,1
202506030105,シュラフ,4,差し,スロー,10,0.7159,0.2786,0.5404,0,0.1447,0.4087,9,0,0
202505020510,ベルジュロネット,3,差し,ミドルスロー,11,0.7807,0.1235,0.6222,0,0.1816,0.4087,4,0,0
202510010708,スマイルスルー,1,先行,スロー,13,0.6375,0.0709,0.6485,1,0.1910,0.4086,1,1,1
202503020612,ニシノピウモッソ,4,差し,スロー,9,0.6634,0.0727,0.3800,0,0.1318,0.4086,4,0,0
202508031010,テーオーグランビル,4,差し,ミドルスロー,13,0.6593,0.1182,0.5009,0,0.1679,0.4086,1,1,1
202508010211,カピリナ,2,先行,スロー,16,0.6733,0.0371,0.6716,1,0.1685,0.4085,4,0,0
202510020710,ネーヴェフレスカ,2,差し,ミドルハイ,16,0.7071,0.0910,0.6221,0,0.1729,0.4085,7,0,0
202506040711,ドゥラドーレス,2,追い込み,スロー,11,0.6970,0.1160,0.3422,0,0.1843,0.4084,2,0,1
202504010308,イナフセド,2,差し,ミドル,13,0.6798,0.0430,0.5626,0,0.1696,0.4083,1,1,1
202609010809,タガノアルトゥーラ,3,追い込み,スロー,7,0.6833,0.2669,0.3291,0,0.1175,0.4083,2,0,1
202509020108,ディナースタ,1,差し,スロー,9,0.5477,0.0516,0.5185,0,0.1563,0.4082,2,0,1
202606020309,ピックデムッシュ,1,差し,スロー,12,0.6083,0.0545,0.4328,0,0.1489,0.4081,3,0,1
202507050608,プチプランス,4,差し,スロー,16,0.6329,0.0200,0.5370,0,0.1479,0.4080,10,0,0
202509010108,トウカイポワール,2,差し,ミドル,10,0.6754,0.1273,0.5219,0,0.1836,0.4078,3,0,1
202506040606,プレシャスデイ,1,追い込み,ミドルスロー,11,0.6676,0.0461,0.4613,0,0.1773,0.4078,1,1,1
202506050709,イスラコラソン,13,先行,スロー,16,0.7095,0.0787,0.6577,1,0.1870,0.4077,14,0,0
202605010710,ジーティーダーリン,1,先行,ミドルスロー,16,0.7137,0.1482,0.6266,1,0.1816,0.4077,14,0,0
202509050712,ミュージシャン,1,差し,スロー,9,0.6672,0.1429,0.5116,0,0.1601,0.4076,1,1,1
202510020101,スピードパンサー,7,先行,スロー,12,0.6329,0.1322,0.6639,1,0.2093,0.4075,12,0,0
202505020410,アッシュルバニパル,2,差し,ミドルスロー,16,0.7601,0.1738,0.5491,0,0.2088,0.4074,7,0,0
202509020507,アリストクラシア,2,差し,ミドルスロー,9,0.6245,0.0774,0.4337,0,0.1565,0.4073,7,0,0
202506010710,メタマックス,4,差し,ミドル,16,0.6937,0.0228,0.6278,0,0.1694,0.4072,7,0,0
202510010508,シュブロンレーヴル,11,差し,ミドル,15,0.6809,0.1089,0.5010,0,0.1671,0.4072,12,0,0
202508030307,ベランジェール,10,追い込み,スロー,11,0.6523,0.1086,0.2990,0,0.1770,0.4068,8,0,0
202509050610,タガノバビロン,1,差し,ミドル,16,0.7158,0.0522,0.6800,0,0.1815,0.4066,4,0,0
202606010410,レガーロデルシエロ,10,差し,ミドルハイ,16,0.7233,0.0927,0.5839,0,0.1835,0.4066,9,0,0
202605010111,オーロラエックス,8,追い込み,スロー,9,0.6209,0.0169,0.2070,0,0.1607,0.4064,9,0,0
202502010911,ラファドゥラ,2,差し,スロー,14,0.6720,0.0710,0.4993,0,0.1595,0.4063,5,0,0
202506030509,エンペラーズソード,4,先行,スロー,9,0.6400,0.0132,0.6328,1,0.1323,0.4062,6,0,0
202507050110,ビッグドリーム,2,先行,ミドルハイ,13,0.7243,0.0314,0.5624,1,0.1800,0.4062,3,0,1
202502010507,ウィズマスタング,11,差し,スロー,16,0.6263,0.0431,0.5385,0,0.1507,0.4061,11,0,0
202508020104,オールザワールド,1,差し,スロー,11,0.5894,0.0342,0.5680,0,0.1634,0.4060,2,0,1
202504020408,ルトンワージ,3,差し,スロー,11,0.6818,0.1296,0.5605,0,0.1665,0.4060,11,0,0
202605010204,ベラジオワールド,2,差し,ミドル,16,0.7613,0.1081,0.5752,0,0.1763,0.4060,1,1,1
202504010207,ライトニングゼウス,1,先行,ミドル,14,0.6447,0.0234,0.6475,1,0.1468,0.4058,5,0,0
202505020212,アンドアイラヴハー,3,先行,ミドル,16,0.7239,0.0929,0.6540,1,0.1727,0.4056,14,0,0
202608010308,インディゴブラック,2,逃げ,スロー,10,0.5835,0.0339,0.7964,1,0.2182,0.4056,2,0,1
202503030509,デイジー,4,差し,スロー,16,0.6658,0.0584,0.6027,0,0.1675,0.4055,2,0,1
202507010912,バンドシェル,2,追い込み,スロー,13,0.6958,0.1755,0.3487,0,0.1950,0.4053,8,0,0
202509010409,ダイシンラー,2,先行,スロー,8,0.6382,0.2053,0.5591,1,0.1243,0.4051,7,0,0
202508020708,ウイングランブルー,4,先行,スロー,10,0.5817,0.0414,0.6593,1,0.1900,0.4051,10,0,0
202504040305,クラリネットソナタ,1,追い込み,ミドルハイ,14,0.7407,0.0904,0.5795,0,0.2037,0.4048,4,0,0
202507050210,ジーティードレス,2,差し,スロー,13,0.6446,0.0389,0.4336,0,0.1512,0.4048,7,0,0
202510010104,クリノリアルレディ,9,先行,スロー,10,0.5861,0.0566,0.5967,1,0.1863,0.4047,5,0,0
202505050610,シャンパンポップ,1,差し,ミドルスロー,16,0.7247,0.1227,0.7065,0,0.1943,0.4047,2,0,1
202508010706,エピファドール,5,差し,ミドルスロー,11,0.6605,0.0169,0.5026,0,0.1623,0.4046,9,0,0
202510010910,セイウンパシュート,1,差し,スロー,13,0.6318,0.0553,0.5358,0,0.1612,0.4046,5,0,0
202505010310,ニコラウス,2,差し,スロー,13,0.6383,0.0447,0.3805,0,0.1436,0.4044,7,0,0
202506040210,マックアルイーン,1,差し,スロー,12,0.6319,0.0393,0.5889,0,0.1679,0.4044,2,0,1
202509020408,サトノプリエール,5,差し,スロー,10,0.6665,0.0232,0.4812,0,0.1668,0.4043,9,0,0
202608010509,キングスコール,2,差し,スロー,12,0.6274,0.0334,0.5522,0,0.1591,0.4042,4,0,0
202608020211,イコサン,12,先行,スロー,18,0.7074,0.0847,0.6805,1,0.1705,0.4039,7,0,0
202509010807,ヘザルフェン,5,差し,スロー,9,0.6359,0.0400,0.4012,0,0.1672,0.4038,6,0,0
202505041106,クリーンエア,7,差し,ミドルスロー,16,0.6616,0.0326,0.5154,0,0.1446,0.4037,12,0,0
202505050605,マックスキュー,1,先行,ミドル,16,0.7210,0.0841,0.7906,1,0.1767,0.4037,2,0,1
202505030406,プレシャスデイ,2,追い込み,スロー,16,0.6934,0.0258,0.4466,0,0.1729,0.4030,2,0,1
202506020807,イクリール,1,逃げ,スロー,16,0.7423,0.0963,0.7245,1,0.2331,0.4029,1,1,1
202509030610,リトルハピ,1,先行,ミドル,16,0.6930,0.0630,0.7974,1,0.1821,0.4028,6,0,0
202506010608,ホークレア,3,先行,ミドルハイ,16,0.7613,0.0549,0.8016,1,0.1703,0.4026,12,0,0
202506050811,エルトンバローズ,16,差し,スロー,16,0.6787,0.0546,0.5688,0,0.1680,0.4026,12,0,0
202508020707,アスティスプマンテ,2,差し,スロー,13,0.6577,0.0350,0.5212,0,0.1574,0.4025,11,0,0
202509040612,カミノレアル,4,差し,ミドル,16,0.7343,0.0465,0.6736,0,0.1784,0.4025,1,1,1
202509010307,ロードオールライト,4,追い込み,ミドルスロー,10,0.6357,0.0365,0.3989,0,0.1623,0.4024,6,0,0
202506040811,スマートワイス,3,差し,スロー,16,0.6980,0.0842,0.6149,0,0.1580,0.4024,14,0,0
202509010809,メイケイバートン,9,先行,スロー,12,0.6138,0.0256,0.6309,1,0.1766,0.4023,11,0,0
202510020811,メリオーレム,1,差し,スロー,16,0.6718,0.0706,0.5836,0,0.1728,0.4023,9,0,0
202508020406,ステラスプレンダー,2,先行,ミドルハイ,7,0.6769,0.1676,0.5482,0,0.1944,0.4022,4,0,0
202503020210,ソレルビュレット,4,差し,ミドル,15,0.7020,0.0593,0.6419,0,0.1561,0.4022,10,0,0
202509050412,ダノンキラウェア,2,先行,スロー,10,0.6111,0.0419,0.6410,1,0.1300,0.4021,3,0,1
202507010612,プロトポロス,7,先行,スロー,13,0.6708,0.0657,0.6233,1,0.1909,0.4020,3,0,1
202509020112,ホルトバージ,1,追い込み,ミドルスロー,9,0.6644,0.0643,0.3859,0,0.1689,0.4020,3,0,1
202504030108,バシリス,6,逃げ,ミドル,10,0.7109,0.0798,0.6330,1,0.1836,0.4019,10,0,0
202509040209,ブライティアブーケ,5,逃げ,スロー,13,0.7287,0.0441,0.8029,1,0.1941,0.4019,4,0,0
202505040307,タイセイプランセス,1,追い込み,スロー,10,0.6808,0.0434,0.2697,0,0.1333,0.4017,7,0,0
202507020406,エイシンコクスン,1,差し,ミドルハイ,16,0.7640,0.2061,0.6987,0,0.2130,0.4012,5,0,0
202505040406,サンタアニタ,2,先行,ミドル,15,0.7573,0.1176,0.7373,1,0.1817,0.4009,3,0,1
202504010807,メイショウヤマモモ,7,差し,ミドル,15,0.6388,0.0834,0.4332,0,0.1432,0.4008,14,0,0
202503030110,ピコアーガイル,4,先行,ミドルスロー,16,0.6967,0.0262,0.5791,1,0.1532,0.4007,9,0,0
202508040510,バロネッサ,13,差し,スロー,16,0.6849,0.0480,0.5800,0,0.1632,0.4005,11,0,0
202508030811,ドクタードリトル,7,差し,スロー,10,0.6034,0.0366,0.4046,0,0.1493,0.4002,5,0,0
202505050812,クロワデュノール,2,先行,スロー,16,0.7090,0.0434,0.6695,1,0.1490,0.4002,4,0,0
202506030712,アンスリウム,4,差し,ミドル,15,0.6861,0.0658,0.5619,0,0.1572,0.4001,15,0,0
202504030301,ルドヴィクス,1,差し,スロー,11,0.5687,0.0901,0.4485,0,0.1574,0.4000,7,0,0
202505050310,マイネルチケット,1,差し,スロー,18,0.6550,0.0427,0.5084,0,0.1462,0.4000,1,1,1
202608010710,メイショウヤシマ,2,逃げ,ミドルスロー,16,0.7582,0.1322,0.8118,1,0.2556,0.4000,8,0,0
202507030706,サウスバンク,1,先行,スロー,13,0.6305,0.0343,0.6838,1,0.1830,0.3997,1,1,1
202506040412,エンペラーズソード,1,先行,スロー,16,0.6816,0.0882,0.7608,1,0.1871,0.3997,1,1,1
202504010304,ローディアマント,1,先行,スロー,11,0.5905,0.0595,0.6130,1,0.1728,0.3996,2,0,1
202507050509,タマモイカロス,1,差し,スロー,9,0.6760,0.1049,0.6150,0,0.1491,0.3994,2,0,1
202501010511,トロヴァトーレ,4,差し,ミドルハイ,14,0.7208,0.0915,0.5826,0,0.1836,0.3992,12,0,0
202506010109,グロッシェン,2,先行,ミドルハイ,16,0.7417,0.1670,0.7983,1,0.1774,0.3990,11,0,0
202508010712,メイショウリリー,7,追い込み,ミドルスロー,14,0.7547,0.1368,0.4589,0,0.1959,0.3989,4,0,0
202507030707,ミッキーツインクル,1,追い込み,スロー,9,0.5932,0.0186,0.2471,0,0.1467,0.3989,2,0,1
202505040208,ジャサルディア,1,差し,スロー,14,0.7050,0.1198,0.5139,0,0.1572,0.3989,1,1,1
202502010110,アラタマフェーヴル,5,先行,スロー,16,0.6402,0.0129,0.7170,1,0.1525,0.3988,13,0,0
202502010312,メレカリキマカ,7,追い込み,ミドル,8,0.6609,0.0560,0.3748,0,0.1789,0.3988,7,0,0
202508021204,コンテナワールド,3,先行,スロー,12,0.6023,0.0681,0.7524,1,0.1871,0.3988,5,0,0
202508030610,パーサヴィアランス,7,差し,スロー,9,0.6071,0.1075,0.3980,0,0.1667,0.3986,6,0,0
202507020509,エクリプスルバン,2,先行,ミドル,13,0.7057,0.0747,0.7291,1,0.2116,0.3985,6,0,0
202505020606,エフォートレス,1,差し,スロー,12,0.6250,0.0605,0.4505,0,0.1538,0.3985,3,0,1
202501020411,ラファドゥラ,4,差し,スロー,13,0.6057,0.0368,0.4489,0,0.1510,0.3984,7,0,0
202505010111,トゥデイイズザデイ,5,差し,スロー,13,0.6380,0.0269,0.5190,0,0.1588,0.3982,11,0,0
202506010409,マイネルオーシャン,4,先行,スロー,14,0.6561,0.0353,0.7458,1,0.1476,0.3981,6,0,0
202501010110,ウインマクシマム,1,先行,スロー,13,0.6550,0.0719,0.5726,1,0.1708,0.3979,2,0,1
202509020209,エコテーラー,6,先行,スロー,11,0.6516,0.0321,0.5464,1,0.1822,0.3978,3,0,1
202606020310,マーズオデッセイ,8,追い込み,ミドルハイ,13,0.7514,0.1486,0.5631,0,0.2173,0.3975,1,1,1
202510011010,ルナビス,2,差し,ミドルハイ,14,0.7254,0.0793,0.6032,0,0.1791,0.3973,4,0,0
202501010609,ラウダブル,8,差し,スロー,9,0.5658,0.0034,0.5535,0,0.1511,0.3972,9,0,0
202510020712,テーオーライマン,5,追い込み,ミドルハイ,16,0.7712,0.1150,0.6415,0,0.2149,0.3969,3,0,1
202503010209,アイルドリアン,5,逃げ,ミドルスロー,10,0.6226,0.0169,0.6097,1,0.1768,0.3967,4,0,0
202504030109,パラサイコロジー,1,先行,ミドルハイ,15,0.7044,0.0622,0.7849,1,0.1746,0.3967,5,0,0
202508030912,アメリカンポリス,2,先行,ミドルハイ,16,0.7134,0.0730,0.7713,1,0.1736,0.3964,7,0,0
202509040701,エブリモーメント,6,差し,スロー,8,0.5705,0.0566,0.3405,0,0.1449,0.3962,6,0,0
202508020110,ギャンブルルーム,4,差し,ミドルスロー,12,0.6551,0.0994,0.5353,0,0.1649,0.3960,11,0,0
202505030302,イフルジャンス,1,追い込み,スロー,11,0.6804,0.1085,0.3845,0,0.1517,0.3960,2,0,1
202506040110,ロードリベラシオン,3,差し,スロー,7,0.6038,0.0918,0.4744,0,0.1295,0.3958,6,0,0
202508030910,ルシュヴァルドール,3,差し,ミドルハイ,14,0.7121,0.0974,0.6636,1,0.1881,0.3957,14,0,0
202610011105,スコラーリ,2,先行,スロー,11,0.5782,0.0370,0.6612,1,0.1732,0.3956,3,0,1
202510010911,レシプロシティ,3,追い込み,ミドル,9,0.6856,0.1177,0.4926,0,0.1911,0.3955,4,0,0
202506020104,プチブール,1,追い込み,ミドル,13,0.6946,0.1096,0.5056,0,0.1882,0.3955,4,0,0
202508030311,タガノバビロン,1,追い込み,ミドルスロー,16,0.7412,0.1065,0.5215,0,0.1902,0.3955,1,1,1
202507050407,チギリ,5,追い込み,ミドルスロー,15,0.6983,0.1212,0.4823,0,0.1872,0.3954,6,0,0
202610010109,トップアタック,1,先行,ミドル,12,0.8040,0.2680,0.7031,1,0.1829,0.3954,6,0,0
202505020608,プチブール,1,追い込み,ミドルスロー,11,0.7096,0.1029,0.4734,0,0.1618,0.3953,2,0,1
202502010711,レオテミス,4,先行,スロー,14,0.6317,0.0579,0.5878,1,0.1514,0.3953,7,0,0
202609010610,ユハンヌス,10,追い込み,スロー,14,0.6855,0.0782,0.3996,0,0.1707,0.3952,11,0,0
202506040101,ファベル,3,差し,スロー,9,0.5415,0.0349,0.5687,0,0.1475,0.3951,2,0,1
202505040808,リポサンテ,1,差し,スロー,8,0.6687,0.1580,0.3663,0,0.1456,0.3951,2,0,1
202505050309,サノノワンダー,1,追い込み,ミドルスロー,16,0.7015,0.0962,0.4485,0,0.1740,0.3949,3,0,1
202509050707,タンテドヴィーヴル,6,先行,スロー,15,0.6573,0.0662,0.6612,1,0.1729,0.3947,5,0,0
202502011112,ミクストベリーズ,1,差し,スロー,16,0.6660,0.0324,0.5009,0,0.1445,0.3945,4,0,0
202501010503,アセンディア,2,差し,スロー,15,0.6558,0.0495,0.6166,0,0.1450,0.3945,14,0,0
202505040107,リポサンテ,3,差し,スロー,10,0.6876,0.0672,0.4093,0,0.1441,0.3945,2,0,1
202509010604,ハヤブサジェット,3,差し,スロー,9,0.5700,0.0753,0.4707,0,0.1626,0.3943,8,0,0
202508040206,アカデミア,1,差し,ミドル,16,0.6812,0.0660,0.6039,0,0.1604,0.3941,3,0,1
202510011103,ザウリ,2,差し,ミドル,14,0.6713,0.0504,0.5857,0,0.1540,0.3940,1,1,1
202510020609,パルプフィクション,5,逃げ,ミドルハイ,14,0.8036,0.1686,0.6297,1,0.2114,0.3940,5,0,0
202508010511,ロジリオン,3,差し,スロー,15,0.6683,0.0818,0.5285,0,0.1635,0.3938,1,1,1
202507010410,ワールズエンド,1,差し,スロー,16,0.6716,0.0473,0.6048,0,0.1632,0.3935,2,0,1
202508040209,アンジョルラス,6,追い込み,スロー,8,0.6148,0.0393,0.1294,0,0.1307,0.3934,3,0,1
202509030510,アクアヴァーナル,3,先行,スロー,12,0.6563,0.0570,0.6346,1,0.1963,0.3933,7,0,0
202509040410,マイネルチケット,4,差し,スロー,10,0.6206,0.0512,0.3847,0,0.1203,0.3930,2,0,1
202501010206,ジャスパーソレイユ,1,差し,スロー,9,0.6286,0.0279,0.5851,0,0.1720,0.3929,7,0,0
202502010109,ロードリベラシオン,6,差し,スロー,11,0.6579,0.1294,0.5595,0,0.1370,0.3928,1,1,1
202503010609,テイクザクラウン,5,追い込み,スロー,11,0.6489,0.0243,0.2780,0,0.1466,0.3927,2,0,1
202608010411,アンクルクロス,3,差し,スロー,16,0.6654,0.0586,0.5553,0,0.1547,0.3924,2,0,1
202508020309,エバーグルーヴ,1,追い込み,スロー,6,0.6803,0.2252,0.2721,0,0.1148,0.3923,3,0,1
202610010509,ゴールドジェスター,12,追い込み,スロー,13,0.6744,0.0829,0.3043,0,0.1660,0.3922,3,0,1
202504010508,ハルオーブ,8,差し,スロー,16,0.6345,0.0461,0.4792,0,0.1427,0.3921,3,0,1
202504010409,デボラ,1,先行,スロー,13,0.7254,0.1418,0.7366,1,0.1725,0.3920,13,0,0
202608010810,アスクシュタイン,1,差し,ミドルスロー,15,0.6886,0.0372,0.6292,0,0.1702,0.3919,1,1,1
202509010611,ヨシノイースター,3,差し,スロー,16,0.6555,0.0408,0.5948,0,0.1575,0.3918,4,0,0
202504010610,バードウォッチャー,6,追い込み,スロー,10,0.6114,0.0175,0.2227,0,0.1451,0.3918,10,0,0
202505020912,アオイミモザ,1,先行,ミドルスロー,14,0.6821,0.0389,0.6391,1,0.1659,0.3918,8,0,0
202510020211,レッドエヴァンス,1,先行,ミドルスロー,13,0.6955,0.1071,0.6284,1,0.1979,0.3918,3,0,1
202506010111,パラレルヴィジョン,7,差し,スロー,18,0.7029,0.0641,0.6295,0,0.1651,0.3917,6,0,0
202509020712,エイシンコクスン,4,差し,ミドルハイ,15,0.7168,0.1115,0.6383,0,0.1645,0.3917,7,0,0
202608010708,ノラリクラリ,1,差し,スロー,12,0.5968,0.0204,0.3765,0,0.1339,0.3916,3,0,1
202505020407,ゴールドモーション,7,差し,スロー,10,0.6220,0.0714,0.4175,0,0.1591,0.3914,8,0,0
202506030409,レッドテリオス,1,差し,スロー,12,0.6416,0.0644,0.4301,0,0.1545,0.3913,1,1,1
202508020409,ブループリマドンナ,8,追い込み,ミドルスロー,10,0.6042,0.0442,0.3547,0,0.1535,0.3912,8,0,0
202607010110,ナイトスラッガー,2,追い込み,スロー,10,0.6636,0.0720,0.3116,0,0.1618,0.3912,3,0,1
202510010107,サラトガチップス,7,差し,スロー,16,0.6237,0.0533,0.4163,0,0.1356,0.3911,2,0,1
202508030907,オースミライト,11,先行,ミドル,12,0.6810,0.0550,0.6066,1,0.1339,0.3911,11,0,0
202505040707,クライスレリアーナ,1,先行,スロー,13,0.6615,0.0456,0.6036,1,0.1420,0.3908,2,0,1
202505010807,アムールドパリ,1,先行,スロー,14,0.6763,0.0341,0.7529,1,0.2007,0.3907,1,1,1
202505030409,アスクセクシーモア,1,差し,スロー,10,0.6625,0.1059,0.4340,0,0.1420,0.3905,3,0,1
202605010508,ジャズ,5,差し,ミドル,16,0.7036,0.0538,0.5659,0,0.1590,0.3904,15,0,0
202505020411,レッドフェルメール,6,先行,スロー,13,0.7625,0.2776,0.6808,1,0.1729,0.3902,8,0,0
202506010504,ナムラドーギー,4,差し,スロー,9,0.5610,0.0321,0.3211,0,0.1279,0.3900,4,0,0
202508040208,エルフストラック,2,先行,ミドルスロー,16,0.7148,0.1098,0.5389,1,0.1756,0.3899,3,0,1
202507040110,モンテシート,2,先行,スロー,13,0.6677,0.0821,0.6909,1,0.2073,0.3898,1,1,1
202610010310,ステアハート,2,先行,ミドルハイ,16,0.6799,0.0726,0.7005,1,0.1573,0.3898,8,0,0
202506040401,スティルシャイニン,9,追い込み,スロー,9,0.5691,0.0395,0.2594,0,0.1404,0.3897,9,0,0
202508040812,ヨシノイースター,4,差し,スロー,17,0.6239,0.0375,0.6108,0,0.1504,0.3897,3,0,1
202505020612,ダノンザボルケーノ,2,先行,ミドル,16,0.7196,0.0660,0.7304,1,0.1606,0.3892,3,0,1
202510010804,ビオグラフィア,3,追い込み,スロー,10,0.5971,0.1165,0.2702,0,0.1494,0.3890,8,0,0
202606020610,ランスオブカオス,2,差し,スロー,16,0.6709,0.0300,0.5383,0,0.1547,0.3890,11,0,0
202509010507,メティエダール,1,先行,ミドルハイ,16,0.7633,0.1481,0.6629,1,0.1803,0.3888,12,0,0
202509030109,ゼンダンハヤブサ,5,差し,スロー,10,0.6635,0.1365,0.4364,0,0.1423,0.3888,1,1,1
202508030504,カルミアクラウン,5,先行,ミドルスロー,13,0.6832,0.0562,0.6348,1,0.1901,0.3888,5,0,0
202605010608,ツーネサーン,3,先行,スロー,14,0.6637,0.0462,0.5898,1,0.1686,0.3888,9,0,0
202506010104,ロードブレイズ,2,追い込み,ミドルスロー,16,0.7200,0.1741,0.4799,0,0.1948,0.3887,1,1,1
202505010604,エンプレスフレーム,6,先行,ミドルスロー,11,0.7659,0.1802,0.7066,1,0.1572,0.3887,7,0,0
202504010712,ライトニングゼウス,2,先行,ミドル,13,0.6621,0.0350,0.6660,1,0.1621,0.3887,8,0,0
