race_id,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202403010504,1,6,9,メイショウキョウジ,牡9,60,森一馬,3:02.7,,3-3-2-2,13.2,3.1,1,472(-10),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,2,3,4,ガイフウカイセイ,牡5,60,五十嵐雄,3:03.0,2,1-1-1-1,13.2,5.2,3,532(-8),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,3,5,8,アメリカンピース,セ6,57,水沼元輝,3:03.3,1.1/2,5-4-6-3,13.2,71.8,11,456(-2),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,4,8,14,ローディアマント,セ4,59,伴啓太,3:03.8,3.1/2,8-6-3-5,13.3,29.3,7,476(-2),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,5,8,13,プラチナムレイアー,牡6,60,小牧加矢,3:04.7,5,5-6-7-7,13.3,7.1,5,496(-6),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,6,6,10,トップスターサン,牡6,60,小野寺祐,3:04.9,1.1/4,8-9-3-3,13.4,34.3,8,514(+4),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,7,1,1,サンマルグレイト,牡4,59,大江原圭,3:05.1,1.1/4,10-10-8-8,13.4,4.6,2,448(-6),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,8,2,2,キタノブレイド,牡5,60,上野翔,3:05.7,3.1/2,2-2-3-5,13.4,5.4,4,474(-2),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,9,3,3,スズカワールド,牡5,60,中村将之,3:07.4,10,3-6-8-9,13.5,13.7,6,514(-4),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,10,5,7,ボールズピラミッド,牡4,59,金子光希,3:09.1,10,11-11-10-10,13.7,254.3,13,480(-10),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,11,7,12,ケルンコンサート,牡5,60,黒岩悠,3:09.3,1.1/2,13-13-11-10,13.7,63.3,10,474(-12),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,12,7,11,ルイナールカズマ,牡5,57,坂口智康,3:10.3,6,13-13-12-12,13.7,158.9,12,506(-2),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010504,13,4,6,フジフォンテ,牡5,60,石神深一,3:18.6,大,12-11-13-13,14.3,36.4,9,464(-4),2024,03,01,05,04,9:310,9:150|4:200|8:1150,4 - 9:1140,9 → 4:2250,4 - 9:360|8 - 9:3340|4 - 8:2670,4 - 8 - 9:15720,9 → 4 → 8:63720
202403010505,1,6,6,サクセスエース,牡6,60,上野翔,3:43.8,,2-2-1-1,13.2,8.4,3,496(-4),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,2,2,2,ホウオウヴォーヌ,牡6,60,伴啓太,3:44.0,1.1/4,7-7-3-2,13.3,19.8,7,484(-2),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,3,8,10,ロードトゥフェイム,牡6,61,五十嵐雄,3:44.1,クビ,4-4-3-2,13.3,3.1,2,504(+2),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,4,4,4,ネビーイーム,牡6,61,小牧加矢,3:44.1,クビ,5-4-2-2,13.3,2.2,1,528(-6),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,5,6,7,ラジェドール,セ6,57,坂口智康,3:44.6,2.1/2,2-2-3-5,13.3,37.8,8,498(-2),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,6,8,11,レディステディゴー,牡6,60,難波剛健,3:44.6,アタマ,9-8-6-6,13.3,12.9,5,512(-2),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,7,3,3,ワールドスケール,牡7,60,井上敏樹,3:45.9,8,11-10-9-7,13.4,11.5,4,492(+2),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,8,7,8,ニシノフウジン,牡5,57,土田真翔,3:49.3,大,6-6-6-7,13.6,104.1,11,474(0),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,9,1,1,オメガエリタージュ,セ7,60,小坂忠士,3:52.3,大,10-10-11-10,13.7,13.7,6,438(-10),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,10,5,5,アコルドエール,セ7,57,水沼元輝,3:53.2,5,1-1-8-9,13.8,49.5,10,510(+14),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010505,11,7,9,シャイニーゲール,牡10,61,石神深一,3:57.3,大,7-9-10-11,14.0,45.8,9,472(-8),2024,03,01,05,05,6:840,6:290|2:400|10:150,2 - 6:9860,6 → 2:20250,2 - 6:2380|6 - 10:510|2 - 10:840,2 - 6 - 10:8870,6 → 2 → 10:92480
202403010506,1,6,6,ユキマル,牡4,58,丹内祐次,1:45.9,,1-1-1-1,38.7,2.1,1,490(-15),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,2,1,1,ゲットアップ,セ6,58,石橋脩,1:45.9,クビ,9-9-6-2,37.7,2.7,2,474(-8),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,3,2,2,トロピカルタウン,牡4,55,小林勝太,1:46.9,6,8-8-6-5,38.7,9.7,5,468(-2),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,4,7,7,ナムラテディー,牡4,58,木幡初也,1:47.1,1,4-4-4-2,39.2,113.6,7,480(0),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,5,3,3,トリオンファーレ,セ4,58,菅原明良,1:47.4,2,6-6-6-7,39.2,6.4,3,468(0),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,6,8,8,テクノダイヤモンド,牡4,58,岩田望来,1:47.8,2.1/2,2-2-2-2,40.4,8.2,4,508(+6),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,7,5,5,ヴィクトリオン,セ6,55,川端海翼,1:48.5,4,5-5-4-5,40.5,43.2,6,494(-10),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,8,4,4,ワタシデイイデスカ,牝4,54,西塚洸二,1:50.1,10,6-6-9-9,41.7,127.3,8,510(-2),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010506,9,8,9,ナンデフェスティヴ,牝5,52,大江原比,1:52.1,大,3-2-3-7,44.5,261.4,9,466(-10),2024,03,01,05,06,6:210,6:110|1:110|2:150,1 - 6:280,6 → 1:440,1 - 6:170|2 - 6:370|1 - 2:280,1 - 2 - 6:800,6 → 1 → 2:2050
202403010507,1,5,9,マイネルモメンタム,牡3,57,横山武史,2:01.1,,2-2-2-1,37.3,1.5,1,462(-6),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,2,2,3,ガルバナム,牡3,57,鮫島克駿,2:01.5,2,12-13-10-9,36.0,19.1,6,474(+2),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,3,4,7,ウロボロス,牡3,57,加藤祥太,2:01.6,3/4,8-9-8-7,36.4,103.0,10,462(0),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,4,1,2,クリノモルガナイト,牡3,57,菱田裕二,2:01.6,ハナ,3-3-3-3,37.3,14.7,5,468(0),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,5,7,13,アルジャヒリ,牡3,57,亀田温心,2:01.9,1.1/2,10-11-10-9,36.4,100.2,9,464(+4),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,6,3,6,ミライヘノコール,牡3,56,横山琉人,2:02.0,1,15-15-14-12,36.2,23.8,7,488(-2),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,7,1,1,ヤルダバオト,牡3,57,丹内祐次,2:02.2,1.1/4,5-5-5-4,37.7,10.3,4,418(-4),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,8,8,15,ヤルキゲンキフトシ,牡3,57,小牧太,2:02.5,1.1/2,5-5-5-6,37.9,245.0,12,498(+6),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,9,7,14,シラユリ,牝3,55,黛弘人,2:02.8,1.3/4,10-9-7-7,37.9,106.9,11,482(+4),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,10,6,12,マイネルブラボー,牡3,53,小林美駒,2:03.1,2,12-11-10-13,37.5,75.3,8,424(-8),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,11,8,16,リエンダ,牡3,54,小林勝太,2:03.4,1.1/2,8-7-8-9,38.1,433.3,15,476(-2),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,12,5,10,ラドロテア,牝3,53,永島まな,2:03.4,ハナ,15-15-13-14,37.7,9.4,3,436(+8),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,13,4,8,ヴィダル,牝3,55,北村友一,2:03.6,1.1/2,1-1-1-2,39.8,5.5,2,440(-6),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,14,3,5,アステルスフィーダ,牡3,54,石田拓郎,2:04.0,2,3-3-3-5,39.7,379.4,13,470(-12),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,15,2,4,アマルフィレモン,牡3,55,西塚洸二,2:04.6,4,12-13-16-15,38.6,417.5,14,402(-6),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010507,16,6,11,ジュントゥルーリ,牡3,57,菊沢一樹,2:05.4,5,7-7-14-16,39.6,487.1,16,488(-2),2024,03,01,05,07,9:150,9:110|3:280|7:1520,3 - 9:840,9 → 3:1070,3 - 9:410|7 - 9:3620|3 - 7:15750,3 - 7 - 9:22790,9 → 3 → 7:43950
202403010508,1,1,1,マスキュリン,牝4,56,菅原明良,1:48.2,,3-3-4-4,35.0,4.4,2,436(-4),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,2,3,3,エンジェリックアイ,牝4,56,石橋脩,1:48.4,1.1/2,1-1-1-1,36.0,23.4,7,484(+6),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,3,5,5,ムガ,牝5,55,小沢大仁,1:48.4,クビ,9-9-8-9,34.9,26.5,8,470(-4),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,4,5,6,ルージュクレセント,牝4,56,岩田望来,1:48.5,クビ,2-2-2-2,35.6,6.1,5,452(+2),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,5,7,9,クインズステラ,牝5,56,丹内祐次,1:48.5,ハナ,11-11-9-10,34.7,10.0,6,464(0),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,6,6,7,フラッシングレート,牝4,56,北村友一,1:48.5,クビ,3-3-3-3,35.4,5.6,4,472(+2),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,7,8,12,ロスティチェーレ,牝4,56,鮫島克駿,1:48.6,クビ,11-11-9-6,34.9,5.1,3,462(-6),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,8,7,10,ウインルピナス,牝4,56,横山武史,1:48.6,クビ,5-5-4-4,35.4,3.7,1,430(+6),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,9,4,4,ビヨンドザリミット,牝5,56,菱田裕二,1:48.8,1,7-6-6-6,35.4,45.7,9,468(-2),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,10,6,8,ホワイトターフ,牝5,53,小林勝太,1:49.6,5,9-10-12-10,35.6,86.4,10,462(-2),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,11,2,2,リリーバローズ,牝4,53,川端海翼,1:49.9,1.1/2,5-6-6-6,36.6,432.9,12,418(-4),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010508,12,8,11,ウワサノアノコ,牝4,56,菊沢一樹,1:50.3,2.1/2,7-8-9-12,36.5,162.0,11,400(-5),2024,03,01,05,08,1:440,1:190|3:710|5:600,1 - 3:4870,1 → 3:6860,1 - 3:1640|1 - 5:1010|3 - 5:6210,1 - 3 - 5:29670,1 → 3 → 5:126850
202403010509,1,1,1,ライクアフラワー,牡4,58,石神深一,1:08.7,,3-3,34.8,14.1,4,488(-6),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,2,2,2,ステークホルダー,牡4,58,川端海翼,1:08.8,1/2,1-1,35.2,5.5,3,464(-2),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,3,4,6,ディアドコス,牡4,58,松本大輝,1:08.9,クビ,7-9,34.5,4.5,2,498(0),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,4,7,12,ウインアステロイド,牡7,58,岩田望来,1:08.9,ハナ,2-2,35.1,16.4,6,460(-14),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,5,3,4,アンタノバラード,牝4,56,菅原明良,1:08.9,クビ,10-11,34.3,14.2,5,426(-8),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,6,8,14,ハートホイップ,牝5,56,鮫島克駿,1:09.1,1.1/4,3-3,35.2,74.8,11,490(+4),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,7,5,7,エールトゥヘヴン,牡5,58,丹内祐次,1:09.1,アタマ,10-9,34.6,2.1,1,464(-2),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,8,6,9,ライブリームーラン,牝4,56,菱田裕二,1:09.3,1.1/4,5-5,35.1,18.4,7,510(+2),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,9,4,5,アイムファイン,牝5,56,藤田菜七,1:09.4,クビ,14-13,34.5,58.5,10,400(-2),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,10,5,8,アポロルタ,牝5,56,菊沢一樹,1:09.4,アタマ,10-12,34.8,19.5,8,452(+4),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,11,7,11,シンデレラスマイル,牝4,56,武藤雅,1:09.5,1/2,7-7,35.1,92.6,12,432(0),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,12,6,10,ピースフルナイト,牝4,56,亀田温心,1:09.6,1/2,5-5,35.5,37.9,9,398(-6),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,13,3,3,ハウファアイルゴー,牝5,56,土田真翔,1:09.6,クビ,13-13,34.8,412.5,14,452(-10),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010509,14,8,13,クレイプマートル,牝4,56,嶋田純次,1:10.1,2.1/2,7-7,35.7,341.3,13,522(-4),2024,03,01,05,09,1:1410,1:430|2:250|6:210,1 - 2:4430,1 → 2:13930,1 - 2:890|1 - 6:1180|2 - 6:600,1 - 2 - 6:8280,1 → 2 → 6:67520
202403010510,1,6,11,ニホンピロハーバー,牡6,56,菱田裕二,1:45.2,,9-9-8-7,37.2,6.2,3,500(-8),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,2,1,1,クリオミニーズ,牡5,57,北村友一,1:45.2,ハナ,1-1-1-1,38.4,14.9,6,490(-4),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,3,3,4,クリニクラウン,牝4,53,菊沢一樹,1:45.6,2.1/2,13-13-10-9,37.3,23.4,8,474(0),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,4,5,9,アイアムイチリュウ,牡7,55,菅原隆一,1:45.6,クビ,14-13-4-4,38.0,14.4,5,520(-2),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,5,8,15,ロイヤルダンス,牡6,54,丹内祐次,1:45.7,クビ,2-3-2-2,38.7,95.4,14,506(-6),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,6,4,6,スズノテレサ,牝5,52,西塚洸二,1:45.9,3/4,7-7-7-7,38.1,87.5,12,434(-8),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,7,2,2,ヒドゥンキング,牡5,57,黛弘人,1:46.0,1/2,15-15-12-10,37.6,2.5,1,460(0),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,8,6,10,サヴァビアン,牡6,55,小林凌大,1:46.1,1/2,4-4-4-4,38.5,29.1,9,438(+2),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,9,5,8,ティアップリオン,牡6,56,荻野極,1:46.1,クビ,5-4-4-4,38.5,7.9,4,478(-4),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,10,7,13,タガノリバイバー,牝6,53,角田大和,1:46.7,3.1/2,2-2-2-3,39.8,76.6,11,506(+2),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
202403010510,11,2,3,グランドカリナン,牡4,57,横山武史,1:47.5,5,11-11-10-13,39.2,4.2,2,452(-8),2024,03,01,05,10,11:620,11:210|1:420|4:490,1 - 11:4660,11 → 1:7140,1 - 11:1240|4 - 11:1880|1 - 4:3310,1 - 4 - 11:23330,11 → 1 → 4:101040
