horse,dist_course,dc_n,dc_wins,dc_wr
バルティカ,2000_芝,4,1,0.25
バルナバ,1800_芝,1,1,1.0
バルナバ,2000_芝,1,0,0.0
バルナバ,2600_芝,2,0,0.0
バルミュゼット,1200_ダート,1,0,0.0
バルミュゼット,1400_ダート,3,0,0.0
バルミュゼット,1600_ダート,1,0,0.0
バルミーウェザー,1400_ダート,4,0,0.0
バルミーウェザー,1700_ダート,1,0,0.0
バルミーウェザー,1800_ダート,1,0,0.0
バルミーウェザー,1800_芝,2,0,0.0
バレエマスター,1600_芝,8,1,0.125
バレエマスター,1800_芝,4,0,0.0
バレエマスター,2000_芝,3,0,0.0
バレル,1400_ダート,1,0,0.0
バレル,1600_芝,1,0,0.0
バレルターン,1600_芝,7,4,0.5714285714285714
バレルターン,1800_芝,3,1,0.3333333333333333
バレンシア,2000_芝,2,0,0.0
バレンタインガール,2400_ダート,2,0,0.0
バレンタインガール,2400_芝,3,1,0.3333333333333333
バレンタインガール,2500_芝,1,0,0.0
バレンタインガール,2600_芝,2,0,0.0
バレンタインソング,1800_芝,2,0,0.0
バレンタインソング,2000_芝,1,0,0.0
バロックダンス,1800_芝,3,0,0.0
バロッサヴァレー,1800_ダート,1,0,0.0
バロッサヴァレー,1800_芝,1,0,0.0
バロッサヴァレー,2200_芝,2,0,0.0
バロッサヴァレー,2400_芝,2,0,0.0
バロッサヴァレー,2500_芝,1,0,0.0
バロッサヴァレー,2600_芝,1,1,1.0
バロッサヴァレー,3000_芝,1,0,0.0
バロネッサ,1700_ダート,1,0,0.0
バロネッサ,1800_ダート,3,1,0.3333333333333333
バロネッサ,1800_芝,1,0,0.0
バロネッサ,2000_芝,2,0,0.0
バロネッサ,2400_芝,1,0,0.0
バロン,1200_ダート,4,0,0.0
バロン,1400_ダート,1,0,0.0
バロン,1400_芝,1,0,0.0
バロンドール,1600_ダート,1,0,0.0
バロンドール,1800_ダート,3,0,0.0
バンディート,1400_芝,1,0,0.0
バンデルオーラ,1200_芝,9,0,0.0
バンドエース,1400_ダート,1,0,0.0
バンドシェル,1200_芝,5,1,0.2
バンドネオン,1800_ダート,2,0,0.0
バンドネオン,2100_ダート,2,0,0.0
バンドマスター,1800_ダート,5,0,0.0
バンドマスター,1900_ダート,1,0,0.0
バンドマスター,2100_ダート,1,0,0.0
バンドールロゼ,1200_ダート,2,0,0.0
バンドールロゼ,1400_ダート,1,0,0.0
バンフィエルド,2000_芝,6,0,0.0
バンフィエルド,2200_芝,4,0,0.0
バンフィエルド,2600_芝,1,0,0.0
バンブトンプロ,1200_ダート,5,0,0.0
バンブトンプロ,1400_ダート,1,0,0.0
バンブルビー,1200_芝,1,1,1.0
バンブルビー,1600_芝,1,0,0.0
バンブーグローブ,1600_ダート,1,0,0.0
バンブーグローブ,1800_ダート,3,0,0.0
バンベルク,1400_ダート,1,0,0.0
バンベルク,1600_芝,1,0,0.0
バンベルク,1700_ダート,1,0,0.0
バンベルク,1800_ダート,2,0,0.0
バンボーレ,1700_ダート,2,0,0.0
バンボーレ,1800_ダート,2,0,0.0
バーケンティン,1600_芝,5,0,0.0
バーケンヘッド,2600_芝,1,1,1.0
バースクライ,1200_芝,9,0,0.0
バースクライ,1400_芝,1,0,0.0
バースデイフライト,1600_芝,2,0,0.0
バースライト,1800_ダート,1,0,0.0
バースライト,1900_ダート,1,0,0.0
バースライト,2000_芝,1,0,0.0
バースライト,2400_芝,1,0,0.0
バードウォッチャー,1800_芝,1,0,0.0
バードウォッチャー,2000_芝,6,0,0.0
バードウォッチャー,2200_芝,1,0,0.0
バードウォッチャー,2400_芝,1,0,0.0
バーニングパワー,1200_芝,3,0,0.0
バーニングフレーム,1600_ダート,1,0,0.0
バーミリオンクリフ,1200_芝,1,0,0.0
バーミリオンクリフ,1600_芝,1,0,0.0
バーリンギャップ,1800_ダート,1,0,0.0
バーリンギャップ,1800_芝,1,0,0.0
バールデュヴァン,1800_芝,3,0,0.0
バールデュヴァン,2000_ダート,1,0,0.0
バールデュヴァン,2000_芝,7,0,0.0
バーンパッション,1400_芝,1,0,0.0
バーンパッション,1600_芝,2,0,0.0
バーンパッション,1800_芝,1,0,0.0
パイアイヤー,1200_ダート,2,0,0.0
パイシャオピン,1600_ダート,2,1,0.5
パイリヴレ,1200_ダート,2,0,0.0
パイリヴレ,1400_ダート,2,0,0.0
パイロマンサー,1800_ダート,1,1,1.0
パウオレ,1150_ダート,1,0,0.0
パウオレ,1200_ダート,3,0,0.0
パウオレ,1400_ダート,1,0,0.0
パカーラン,1800_ダート,6,2,0.3333333333333333
パクスオトマニカ,1800_芝,1,0,0.0
パクスオトマニカ,2000_芝,1,0,0.0
パクスオトマニカ,2600_芝,1,0,0.0
パクスロマーナ,1000_ダート,1,0,0.0
パクスロマーナ,1200_芝,7,0,0.0
パシアンジャン,1800_ダート,6,0,0.0
パシアンジャン,1900_ダート,1,0,0.0
パシフィックハイ,1400_芝,1,0,0.0
パシフィックハイ,1600_芝,3,1,0.3333333333333333
パシフィックハイ,1800_芝,1,0,0.0
パシフィックハイツ,1800_芝,1,0,0.0
パシフィックハイツ,2000_芝,1,0,0.0
パシフィックルート,1600_芝,1,0,0.0
パシフィックルート,1800_芝,1,0,0.0
パシフィックルート,2000_芝,1,0,0.0
パスカリ,1200_ダート,2,1,0.5
パスカリ,1700_ダート,1,0,0.0
パスカリ,1800_芝,1,0,0.0
パッカパッカブー,1800_ダート,2,0,0.0
パッカパッカブー,2400_ダート,2,0,0.0
パッカパッカブー,2400_芝,1,0,0.0
パッカパッカブー,2500_ダート,1,0,0.0
パッカパッカブー,2600_芝,1,0,0.0
パッションリッチ,1800_芝,1,0,0.0
パッションリッチ,2000_芝,3,0,0.0
パッションリッチ,2200_芝,1,1,1.0
パッションリッチ,2400_芝,4,0,0.0
パッシングシャワー,1200_ダート,2,0,0.0
パッシングシャワー,1200_芝,2,0,0.0
パトジュニア,1000_ダート,1,0,0.0
パトジュニア,1200_ダート,1,0,0.0
パトジュニア,1400_ダート,2,0,0.0
パトリックハンサム,1800_芝,3,0,0.0
パトリックハンサム,2000_芝,6,2,0.3333333333333333
パトリックハンサム,2600_芝,2,0,0.0
パドカトル,1200_ダート,1,0,0.0
パドマ,1200_ダート,8,2,0.25
パナランギン,1600_ダート,1,0,0.0
パナランギン,2000_芝,2,0,0.0
パナランギン,2200_芝,1,0,0.0
パナランギン,2500_芝,1,0,0.0
パノティア,1300_ダート,1,0,0.0
パノティア,1400_芝,1,0,0.0
パノティア,1600_ダート,1,0,0.0
パノティア,1600_芝,1,0,0.0
パフ,1700_ダート,11,3,0.2727272727272727
パフ,1800_ダート,1,0,0.0
パフュームセント,2200_芝,1,1,1.0
パライバトルマリン,1200_ダート,1,0,0.0
パライバトルマリン,1400_ダート,1,0,0.0
パライバトルマリン,1600_ダート,1,0,0.0
パライバトルマリン,1800_ダート,1,0,0.0
パラサイコロジー,1200_ダート,1,0,0.0
パラサイコロジー,1400_ダート,1,1,1.0
パラシュラーマ,1200_ダート,7,0,0.0
パラシュラーマ,1400_ダート,2,0,0.0
パラシュラーマ,1700_ダート,1,0,0.0
パラシュラーマ,1800_ダート,1,0,0.0
パラダイスリズム,1800_芝,1,0,0.0
パラダイスリズム,2000_芝,1,0,0.0
パラダイスリズム,2600_芝,1,0,0.0
パラディレーヌ,1800_芝,3,1,0.3333333333333333
パラディレーヌ,2000_芝,1,0,0.0
パラディレーヌ,2200_芝,1,0,0.0
パラディレーヌ,2400_芝,1,0,0.0
パララヴィクトリア,1800_芝,1,0,0.0
パララヴィクトリア,2000_芝,1,0,0.0
パラレルヴィジョン,1600_芝,5,2,0.4
パラレルヴィジョン,1800_芝,1,0,0.0
パラレルヴィジョン,2000_芝,3,0,0.0
パルクリチュード,1800_ダート,5,2,0.4
パルクリチュード,1800_芝,1,0,0.0
パルティキュリエ,1600_芝,1,0,0.0
パルティクラール,1400_芝,4,1,0.25
パルティクラール,1800_芝,1,1,1.0
パルティーダ,1800_ダート,1,0,0.0
パルデンス,1200_ダート,5,1,0.2
パルデンス,1300_ダート,1,0,0.0
パルデンス,1400_ダート,2,0,0.0
パルデンス,1600_ダート,1,0,0.0
パルフェアンジュ,1200_ダート,1,0,0.0
パルプフィクション,1000_ダート,5,1,0.2
パルプフィクション,1150_ダート,1,0,0.0
パルプフィクション,1200_ダート,1,0,0.0
パルプフィクション,1200_芝,3,0,0.0
パルメリータ,1400_ダート,2,0,0.0
パルメリータ,1600_芝,1,0,0.0
パルメリータ,1800_ダート,1,0,0.0
パルヴェニュー,1600_芝,1,0,0.0
パルヴェニュー,1800_芝,1,0,0.0
パレスドフィーヌ,1000_芝,2,0,0.0
パレスドフィーヌ,1200_ダート,1,0,0.0
パレハ,1800_芝,4,2,0.5
パレハ,2000_芝,3,1,0.3333333333333333
パレハ,2400_芝,1,0,0.0
パレフォーコン,1200_ダート,3,0,0.0
パレフォーコン,1200_芝,1,0,0.0
パロットビーク,1200_ダート,1,0,0.0
パワフルヒロコ,1200_ダート,1,0,0.0
パワポケビー,1000_芝,1,0,0.0
パワポケビー,1200_ダート,1,0,0.0
パワーアイガー,1400_ダート,1,0,0.0
パワーストーン,1800_ダート,1,0,0.0
パワースナッチ,1400_芝,2,0,0.0
パワータイショウ,2200_芝,1,0,0.0
パワーブローキング,1800_ダート,3,0,0.0
パワーホール,1600_芝,3,1,0.3333333333333333
パワーホール,1800_芝,3,0,0.0
パワーホール,2000_芝,3,1,0.3333333333333333
パワーホール,2400_芝,1,0,0.0
パンジャ,1800_芝,3,1,0.3333333333333333
パンジャ,2000_芝,4,1,0.25
パンジャ,2200_芝,1,0,0.0
パンジャタワー,1200_芝,1,1,1.0
パンジャタワー,1400_芝,2,1,0.5
パンジャタワー,1600_芝,2,1,0.5
パンテレリア,1400_ダート,1,0,0.0
パンテレリア,1600_ダート,2,0,0.0
パンデアスカル,1400_ダート,2,0,0.0
パンデアスカル,1800_ダート,2,0,0.0
パンデアスカル,1800_芝,1,0,0.0
パンデアスカル,2000_芝,3,0,0.0
パンデアスカル,2200_芝,2,0,0.0
パンデアスカル,2400_芝,1,0,0.0
パントルナイーフ,1800_芝,1,1,1.0
パンドレア,1200_芝,1,0,0.0
パンドレア,1600_芝,3,0,0.0
パンドレア,1800_芝,2,0,0.0
パヴァーヌ,1600_芝,1,0,0.0
パヴァーヌ,1800_芝,1,0,0.0
パーサヴィアランス,1800_ダート,10,1,0.1
パーサヴィアランス,1900_ダート,3,0,0.0
パーサヴィアランス,2000_芝,1,0,0.0
パーサヴィアランス,2200_芝,1,0,0.0
パーサヴィアランス,2400_ダート,1,0,0.0
パーサヴィアランス,2400_芝,1,0,0.0
パーセルペーパー,1800_芝,5,0,0.0
パーセルペーパー,2000_芝,1,0,0.0
パーソナルハイ,1800_芝,1,0,0.0
パーソナルハイ,2000_芝,1,0,0.0
パーティハーン,2000_芝,1,0,0.0
パーティハーン,2200_芝,1,0,0.0
パーティーベル,1400_ダート,5,0,0.0
パーティーベル,1600_ダート,1,0,0.0
パーティーベル,1800_ダート,2,0,0.0
パートオブワールド,1800_芝,1,0,0.0
パートオブワールド,2000_芝,1,0,0.0
パーフェクト,1800_ダート,1,0,0.0
パープルアドミラル,1800_芝,1,0,0.0
パープルガーネット,1400_芝,1,0,0.0
パープルガーネット,1600_芝,1,0,0.0
パープルクラウド,2600_芝,9,1,0.1111111111111111
パープルグローリー,1700_ダート,2,0,0.0
パープルナイト,1600_ダート,1,0,0.0
パープルナイト,1700_ダート,1,1,1.0
パープルナイト,1800_ダート,1,0,0.0
パーリーブラック,2000_芝,1,0,0.0
パーリーラスター,1600_芝,1,0,0.0
パールフロント,1000_ダート,1,1,1.0
パールフロント,1150_ダート,1,0,0.0
パールフロント,1200_ダート,2,0,0.0
ヒカルエリザベス,1800_ダート,1,0,0.0
ヒサメ,1800_ダート,1,0,0.0
ヒシアマン,1400_芝,1,0,0.0
ヒシアマン,1600_芝,2,1,0.5
ヒシアムルーズ,1800_芝,1,0,0.0
ヒシイグアス,1800_芝,1,0,0.0
ヒシゲッコウ,2000_芝,1,0,0.0
ヒシゲッコウ,2200_芝,1,0,0.0
ヒシゲッコウ,2400_芝,1,0,0.0
ヒシタイカン,2400_芝,1,0,0.0
ヒシタイカン,2600_芝,2,0,0.0
ヒシルリアン,1600_芝,2,0,0.0
ヒストリアイ,1000_ダート,1,0,0.0
ヒストリアイ,1200_ダート,1,1,1.0
ヒストリアイ,1600_ダート,1,0,0.0
ヒズマスターピース,1600_芝,1,1,1.0
ヒットアンドロール,1800_ダート,1,0,0.0
ヒットアンドロール,2400_ダート,3,0,0.0
ヒットミー,1700_ダート,1,0,0.0
ヒップホップソウル,1800_ダート,1,0,0.0
ヒップホップソウル,1800_芝,3,0,0.0
ヒップホップソウル,1900_ダート,1,0,0.0
ヒヅルジョウ,1800_芝,1,0,0.0
ヒヅルジョウ,2000_芝,3,0,0.0
ヒヅルジョウ,2200_芝,1,0,0.0
ヒデシンイメル,1400_ダート,1,0,0.0
ヒデシンイメル,1700_ダート,1,0,0.0
ヒデノブルースカイ,1200_芝,2,0,0.0
ヒデノブルースカイ,1400_芝,1,0,0.0
ヒデノレインボー,1700_ダート,1,0,0.0
ヒデノレインボー,1800_ダート,7,0,0.0
ヒドゥンキング,1700_ダート,4,1,0.25
ヒドゥンキング,1800_芝,1,0,0.0
ヒドゥンキング,2000_芝,1,0,0.0
ヒナノコバン,1800_芝,1,0,0.0
ヒナノコバン,2000_芝,1,0,0.0
ヒノデテイオー,1800_ダート,5,0,0.0
ヒノデテイオー,1900_ダート,1,0,0.0
ヒノデテイオー,2000_ダート,1,0,0.0
ヒヒーン,1700_ダート,1,0,0.0
ヒヒーン,1800_ダート,2,0,0.0
ヒヒーン,1800_芝,2,0,0.0
ヒヒーン,2000_芝,1,0,0.0
ヒヒーン,2200_芝,1,0,0.0
ヒビキ,1200_ダート,7,2,0.2857142857142857
ヒビキ,1200_芝,1,0,0.0
ヒビキ,1400_ダート,1,0,0.0
ヒフミバンダム,1800_ダート,1,0,0.0
ヒミノエトワール,1400_芝,1,0,0.0
ヒミノフラッシュ,1800_ダート,4,0,0.0
ヒミノフラッシュ,1900_ダート,1,0,0.0
ヒミノフラッシュ,2000_ダート,1,0,0.0
ヒミノフラッシュ,2100_ダート,1,0,0.0
ヒメカミノイタダキ,1000_ダート,3,0,0.0
ヒメカミノイタダキ,1000_芝,2,0,0.0
ヒヤ,1400_ダート,1,0,0.0
ヒヤ,1600_ダート,1,0,0.0
ヒュミドール,3400_芝,1,0,0.0
ヒューゴ,1700_ダート,1,0,0.0
ヒューゴ,1800_ダート,9,1,0.1111111111111111
ヒラボクカレラ,1200_芝,3,0,0.0
ヒラボクカレラ,1400_芝,1,0,0.0
ヒラボクミニー,1200_芝,3,0,0.0
ヒラボクミニー,1800_芝,1,0,0.0
ヒラリーステップ,1800_ダート,3,0,0.0
ヒルズカーン,1600_ダート,2,0,0.0
ヒルズカーン,1700_ダート,1,0,0.0
ヒルズカーン,1800_ダート,5,0,0.0
ヒルズカーン,2100_ダート,1,0,0.0
ヒルデグリム,1600_芝,3,0,0.0
ヒルノアントラ,1800_ダート,2,0,0.0
ヒルノアントラ,2000_芝,1,0,0.0
ヒルノエドワード,1800_芝,2,0,0.0
ヒルノエドワード,2000_芝,2,0,0.0
ヒルノショパン,1400_芝,1,0,0.0
ヒルノショパン,1600_芝,2,1,0.5
ヒルノセビリア,2000_芝,1,0,0.0
ヒルノデプラーツ,1700_ダート,3,0,0.0
ヒルノデプラーツ,1800_ダート,4,0,0.0
ヒルノデプラーツ,1900_ダート,2,0,0.0
ヒルノデプラーツ,2100_ダート,1,0,0.0
ヒルノデプラーツ,2600_芝,1,0,0.0
ヒルノドゴール,1200_ダート,1,0,0.0
ヒルノドゴール,1400_ダート,5,1,0.2
ヒルノハンブルク,1800_ダート,2,0,0.0
ヒルノハンブルク,1800_芝,1,0,0.0
ヒルノハンブルク,1900_ダート,1,0,0.0
ヒルノピレネー,1150_ダート,1,0,0.0
ヒルノピレネー,1200_ダート,4,0,0.0
ヒルノピレネー,1200_芝,1,0,0.0
ヒルノピレネー,1400_ダート,1,0,0.0
ヒルノプーリア,1600_ダート,1,0,0.0
ヒルノローザンヌ,1200_芝,2,0,0.0
ヒルノローザンヌ,1400_芝,2,0,0.0
ヒルノローザンヌ,1600_芝,3,1,0.3333333333333333
ヒルノローザンヌ,1800_芝,1,0,0.0
ヒロアプリオリ,1000_ダート,1,0,0.0
ヒロイックテイル,1900_ダート,1,0,0.0
ヒロイックテイル,2000_ダート,1,0,0.0
ヒロインズクレスト,1800_ダート,1,0,0.0
ヒロインズクレスト,1800_芝,1,0,0.0
ヒロシクン,1800_ダート,1,0,0.0
ヒロノオオゾラ,1800_ダート,2,0,0.0
ヒロノゴウカイ,1000_ダート,2,0,0.0
ヒロノゴウカイ,1200_芝,4,0,0.0
ヒロノゴウカイ,1400_ダート,1,0,0.0
ヒロノゴウカイ,1600_芝,4,0,0.0
ヒロノゴウカイ,1800_芝,1,0,0.0
ヒロノトウリョウ,1200_ダート,1,0,0.0
ヒロノトウリョウ,1400_芝,1,0,0.0
ヒロノラメール,1800_ダート,4,0,0.0
ヒロピアーナ,1600_ダート,3,0,0.0
ヒロピアーナ,2200_芝,1,0,0.0
ヒンドゥタイムズ,2400_芝,1,0,0.0
ヒンドゥタイムズ,3200_芝,1,0,0.0
ヒートオンビート,2200_芝,1,0,0.0
ヒートオンビート,2500_芝,1,0,0.0
ヒーローインチーフ,1200_芝,5,2,0.4
ヒーローインチーフ,1400_ダート,1,0,0.0
ビアイ,1200_芝,1,0,0.0
ビアイ,1400_ダート,2,0,0.0
ビアイ,1400_芝,2,0,0.0
ビアフォーナウ,1200_芝,2,0,0.0
ビアンカネーヴェ,1200_芝,1,0,0.0
ビオグラフィア,1400_ダート,2,0,0.0
ビオグラフィア,1600_ダート,1,0,0.0
ビオグラフィア,1700_ダート,4,0,0.0
ビキニボーイ,1700_ダート,2,0,0.0
ビキニボーイ,2000_ダート,1,0,0.0
ビキニボーイ,2000_芝,3,0,0.0
ビキニボーイ,2200_芝,1,0,0.0
ビキニボーイ,3000_芝,1,0,0.0
ビクターザウィナー,1200_芝,2,0,0.0
ビコーズウイキャン,1000_芝,1,0,0.0
ビコーズウイキャン,1200_芝,1,0,0.0
ビザンチンドリーム,1800_芝,1,1,1.0
ビザンチンドリーム,2000_芝,1,0,0.0
ビザンチンドリーム,2200_芝,2,0,0.0
ビザンチンドリーム,2400_芝,1,0,0.0
ビザンチンドリーム,3000_芝,1,0,0.0
ビザンチンドリーム,3200_芝,1,1,1.0
ビシャモンテン,1800_ダート,2,0,0.0
ビシャモンテン,1900_ダート,1,0,0.0
ビシャモンテン,2100_ダート,1,0,0.0
ビジュノワール,1800_芝,3,0,0.0
ビジュノワール,2000_芝,1,0,0.0
ビジューブリランテ,1600_芝,2,0,0.0
ビジューブリランテ,1800_芝,4,1,0.25
ビジン,1600_芝,1,0,0.0
ビジン,3000_芝,1,0,0.0
ビターグラッセ,1800_芝,4,0,0.0
ビターグラッセ,2000_芝,6,0,0.0
ビターゼノビア,1400_ダート,1,0,0.0
ビターゼノビア,1600_ダート,2,0,0.0
ビターゼノビア,1700_ダート,4,0,0.0
ビターゼノビア,1800_ダート,2,0,0.0
ビダーヤ,1400_ダート,4,3,0.75
ビダーヤ,1400_芝,3,0,0.0
ビダーヤ,1600_ダート,1,0,0.0
ビッキーファースト,1600_芝,1,0,0.0
ビッキーファースト,1800_芝,2,0,0.0
ビッグカレンルーフ,1200_芝,1,1,1.0
ビッグショータイム,1200_芝,1,0,0.0
ビッグショータイム,1600_芝,1,0,0.0
ビッグシーザー,1200_芝,8,2,0.25
ビッグドリーム,1150_ダート,1,0,0.0
ビッグドリーム,1200_ダート,3,2,0.6666666666666666
ビッグドリーム,1200_芝,6,1,0.16666666666666666
ビッグパレード,1200_芝,3,0,0.0
ビッグパレード,1400_芝,1,0,0.0
ビッグフラワー,1200_芝,1,0,0.0
ビッグベルーガ,2000_芝,1,0,0.0
ビッグベルーガ,2100_ダート,1,0,0.0
ビッグベルーガ,2200_芝,1,0,0.0
ビッグベルーガ,2400_ダート,2,1,0.5
ビッグベルーガ,2600_芝,7,0,0.0
ビッグボーンリタ,1200_芝,4,0,0.0
ビッグボーンリタ,1400_芝,1,0,0.0
ビッグボーンリタ,1600_芝,1,0,0.0
ビッグボーンリタ,1800_芝,2,0,0.0
ビップクロエ,1800_ダート,1,0,0.0
ビップシュプリーム,1200_ダート,5,2,0.4
ビップシュプリーム,1200_芝,1,0,0.0
ビップジーニー,1400_ダート,1,0,0.0
ビップジーニー,1400_芝,1,0,0.0
ビップジーニー,2000_芝,1,0,0.0
ビップスコーピオン,1800_ダート,1,0,0.0
ビップスコーピオン,1900_ダート,4,0,0.0
ビップスコーピオン,2000_ダート,1,0,0.0
ビップスコーピオン,2100_ダート,7,1,0.14285714285714285
ビップソリオ,1400_ダート,1,0,0.0
ビップチェイス,1800_芝,1,0,0.0
ビップチェイス,2200_芝,2,0,0.0
ビップチェイス,2400_芝,1,0,0.0
ビップチェイス,2600_芝,2,0,0.0
ビップデイジー,1600_芝,3,0,0.0
ビップデイジー,1800_芝,2,1,0.5
ビップデイジー,2000_芝,1,0,0.0
ビップデイジー,2400_芝,1,0,0.0
